Departure_Date_Key,Arrival_Date_Key,Departure_Time_Key,Arrival_Time_Key,Origin_Airport_Key,Destination_Airport_Key,Airline_Key,Aircraft_Key,Departure_time,Distance_km,Delay_minutes,Passenger
2022-10-13,2022-10-14,14:18,09:36,MNL,ORD,ET,1032,2022-10-13 16:46:00,13070.01,148,31
2020-11-23,2020-11-23,05:28,14:47,AMS,ATL,UL,1058,2020-11-23 05:28:00,7065.64,0,166
2023-03-28,2023-03-28,00:06,02:12,DFW,ORD,UX,1053,2023-03-28 00:06:00,1290.0,0,47
2021-08-17,2021-08-17,03:53,19:10,SEA,BNE,VN,1052,2021-08-17 03:53:00,11829.28,0,57
2023-09-02,2023-09-02,05:17,13:06,BOS,BCN,TG,1037,2023-09-02 05:17:00,5858.6,0,252
2025-01-29,2025-01-29,03:32,14:28,BCN,DEN,EK,1085,2025-01-29 03:32:00,8353.81,0,57
2025-02-24,2025-02-24,00:02,11:03,BCN,IAH,BA,1024,2025-02-24 00:02:00,8425.0,0,195
2022-02-13,2022-02-14,18:26,00:18,MUC,DOH,IB,1020,2022-02-13 18:26:00,4301.91,0,209
2023-08-08,2023-08-08,05:05,20:01,LAS,TFU,AZ,1016,2023-08-08 05:05:00,11547.75,0,206
2020-05-31,2020-06-01,21:43,21:21,GRU,HGH,TG,1051,2020-05-31 21:43:00,18513.54,0,266
2023-02-26,2023-02-27,16:08,04:12,MUC,LAS,FJ,1009,2023-02-26 16:08:00,9258.07,0,370
2023-12-15,2023-12-16,19:24,09:22,PVG,DEN,AF,1008,2023-12-15 19:24:00,10780.05,0,157
2025-03-05,2025-03-05,14:50,21:32,CDG,DOH,AM,1024,2025-03-05 14:50:00,4969.26,0,270
2025-06-27,2025-06-28,15:37,04:28,HND,FCO,AC,1098,2025-06-27 15:37:00,9893.16,0,121
2021-04-10,2021-04-11,20:25,05:14,CDG,ORD,DL,1057,2021-04-10 20:25:00,6664.73,0,93
2020-04-06,2020-04-06,13:41,18:44,SIN,HGH,WS,1012,2020-04-06 13:41:00,3649.37,0,62
2020-11-23,2020-11-23,07:19,17:45,AMS,TFU,NH,1088,2020-11-23 07:19:00,7948.98,0,70
2021-02-04,2021-02-04,14:52,22:58,DOH,KUL,MS,1032,2021-02-04 15:05:00,5909.19,13,43
2024-11-02,2024-11-02,08:23,11:55,ORD,LAS,LA,1075,2024-11-02 08:23:00,2431.39,0,96
2023-08-24,2023-08-24,00:17,19:35,TFU,MCO,WY,1087,2023-08-24 02:18:00,13428.8,121,325
2023-05-09,2023-05-10,15:23,00:04,DEL,IST,QF,1034,2023-05-09 17:52:00,4567.33,149,144
2023-12-31,2023-12-31,04:15,20:52,BNE,DEN,KL,1047,2023-12-31 04:15:00,12902.47,0,325
2022-03-21,2022-03-21,04:38,08:55,DXB,IST,TK,1099,2022-03-21 04:38:00,3029.64,0,44
2020-03-07,2020-03-07,16:26,21:37,MNL,TFU,SA,1038,2020-03-07 18:01:00,2488.12,95,70
2022-11-04,2022-11-05,23:12,04:18,PHX,BOS,KE,1065,2022-11-04 23:12:00,3692.92,0,79
2023-05-11,2023-05-11,09:26,19:11,ATL,FRA,TK,1077,2023-05-11 09:26:00,7408.55,0,202
2024-07-25,2024-07-25,17:36,20:13,LAS,DFW,JJ,1076,2024-07-25 17:36:00,1694.7,0,85
2021-03-07,2021-03-08,23:44,22:36,PEK,GRU,NH,1058,2021-03-08 00:08:00,17577.57,24,195
2020-07-04,2020-07-04,13:33,21:54,HKG,DOH,DL,1074,2020-07-04 13:33:00,6291.1,0,213
2024-03-26,2024-03-26,08:38,13:30,LAX,YYZ,FR,1084,2024-03-26 08:38:00,3494.51,0,197
2022-03-08,2022-03-09,10:55,00:25,AMS,MNL,VN,1084,2022-03-08 10:55:00,10412.68,0,160
2021-12-17,2021-12-17,04:09,21:01,MCO,HGH,WY,1086,2021-12-17 04:09:00,13095.66,0,130
2023-12-05,2023-12-06,20:47,06:09,MAD,MIA,WY,1042,2023-12-05 20:47:00,7105.73,0,76
2023-04-17,2023-04-18,20:24,14:47,BOG,HND,IB,1035,2023-04-17 20:24:00,14310.2,0,53
2021-06-09,2021-06-10,15:30,11:07,CLT,SYD,AF,1009,2021-06-09 15:30:00,15297.45,0,356
2022-10-01,2022-10-01,01:46,21:52,SYD,IAD,TG,1025,2022-10-01 01:46:00,15681.02,0,105
2024-01-31,2024-01-31,02:29,17:17,CLT,PEK,WY,1044,2024-01-31 02:29:00,11451.93,0,128
2021-04-22,2021-04-22,06:46,09:00,PHX,DFW,IB,1002,2021-04-22 06:46:00,1393.22,0,62
2023-01-10,2023-01-11,12:25,04:19,BNE,DOH,IB,1058,2023-01-10 12:25:00,12330.44,0,245
2023-02-11,2023-02-11,08:09,10:33,JFK,MCO,TK,1003,2023-02-11 08:09:00,1521.35,0,61
2024-10-07,2024-10-07,05:09,16:39,PEK,BCN,HG,1029,2024-10-07 05:09:00,8813.29,0,81
2021-11-06,2021-11-07,08:47,08:39,PER,BOS,EY,1011,2021-11-06 08:47:00,18702.42,0,75
2023-03-20,2023-03-21,17:21,07:59,HND,EWR,TG,1075,2023-03-20 17:55:00,10855.33,34,113
2022-05-07,2022-05-08,13:10,05:01,TFU,IAD,NH,1042,2022-05-07 13:10:00,12281.92,0,52
2020-04-04,2020-04-04,05:23,16:57,HGH,FRA,CA,1047,2020-04-04 05:23:00,8859.27,0,266
2023-09-13,2023-09-14,05:53,04:53,GRU,PEK,FR,1023,2023-09-13 06:25:00,17577.57,32,120
2025-08-20,2025-08-20,08:51,20:24,LAS,NRT,KL,1048,2025-08-20 08:51:00,8850.38,0,74
2020-07-10,2020-07-10,00:29,09:19,IST,TFU,DL,1064,2020-07-10 00:29:00,6676.84,0,319
2021-01-01,2021-01-01,07:54,11:38,SIN,SZX,VS,1054,2021-01-01 07:54:00,2592.66,0,47
2021-12-11,2021-12-11,05:44,13:58,CDG,IAD,EK,1046,2021-12-11 05:44:00,6196.98,0,413
2025-10-21,2025-10-22,16:50,03:26,FRA,DEN,ET,1081,2025-10-21 16:50:00,8088.48,0,65
2021-05-28,2021-05-28,02:02,11:36,BNE,BKK,IB,1067,2021-05-28 02:02:00,7260.7,0,272
2020-05-20,2020-05-21,21:23,00:17,PVG,CAN,BA,1013,2020-05-20 22:17:00,1203.4,54,301
2020-04-22,2020-04-22,13:25,22:34,HGH,PER,JJ,1099,2020-04-22 13:25:00,6929.77,0,33
2020-09-16,2020-09-16,07:55,12:30,MCO,LAS,EY,1095,2020-09-16 07:55:00,3276.28,0,68
2021-05-28,2021-05-29,09:56,01:32,TFU,JFK,VS,1098,2021-05-28 09:56:00,12092.7,0,90
2021-02-21,2021-02-22,11:24,05:47,HND,BOG,AZ,1012,2021-02-21 11:24:00,14310.2,0,65
2023-10-27,2023-10-28,10:02,04:44,DEN,KUL,EY,1042,2023-10-27 10:02:00,14567.84,0,58
2023-10-29,2023-10-30,20:41,11:00,HND,ATL,QR,1088,2023-10-29 20:41:00,11053.6,0,81
2023-11-08,2023-11-09,12:15,11:15,GRU,HKG,LY,1016,2023-11-08 12:15:00,18003.79,0,178
2024-09-17,2024-09-17,04:38,16:49,PHX,MUC,IB,1039,2024-09-17 04:38:00,9348.12,0,237
2021-01-12,2021-01-12,02:12,10:32,SZX,DOH,AC,1049,2021-01-12 02:12:00,6270.14,0,29
2022-01-12,2022-01-12,03:30,18:38,ICN,BOS,TG,1005,2022-01-12 04:26:00,10964.56,56,431
2024-04-18,2024-04-18,05:37,19:39,ORD,ICN,VN,1092,2024-04-18 06:00:00,10520.7,23,67
2021-03-29,2021-03-29,08:23,20:05,MUC,IAD,QF,1017,2021-03-29 11:02:00,6842.37,159,272
2024-01-18,2024-01-19,20:20,05:37,YYZ,FRA,TG,1025,2024-01-18 21:12:00,6342.81,52,87
2023-07-10,2023-07-11,20:44,08:48,DEN,GRU,ET,1079,2023-07-10 20:44:00,9265.16,0,87
2022-09-04,2022-09-05,11:13,09:20,BOG,MNL,QF,1089,2022-09-04 11:13:00,17302.35,0,202
2024-08-08,2024-08-09,19:57,00:46,BOG,CLT,KE,1058,2024-08-08 19:57:00,3463.95,0,227
2020-03-22,2020-03-23,16:53,08:26,DXB,SYD,LY,1057,2020-03-22 16:53:00,12043.42,0,114
2022-09-24,2022-09-25,18:42,05:28,FCO,MCO,BT,1011,2022-09-24 18:42:00,8220.83,0,96
2024-12-17,2024-12-18,09:25,01:35,EWR,BOM,AC,1049,2024-12-17 09:25:00,12546.39,0,34
2021-09-01,2021-09-02,07:12,01:13,CLT,MNL,WY,1039,2021-09-01 07:12:00,14020.82,0,222
2022-09-24,2022-09-24,09:00,20:54,SEA,FCO,NH,1012,2022-09-24 09:00:00,9129.42,0,67
2025-01-04,2025-01-05,17:38,07:16,AMS,SIN,AZ,1057,2025-01-04 17:38:00,10512.16,0,72
2025-05-09,2025-05-09,02:09,12:38,EWR,MAD,MS,1069,2025-05-09 04:54:00,5788.64,165,67
2024-05-25,2024-05-25,03:04,21:28,SYD,BOG,VS,1060,2024-05-25 03:04:00,14326.17,0,119
2020-09-20,2020-09-20,04:56,09:11,SEA,LAX,LH,1062,2020-09-20 06:46:00,1537.13,110,58
2022-10-25,2022-10-26,20:57,16:11,YYZ,SIN,PK,1095,2022-10-25 20:57:00,14993.68,0,66
2024-05-29,2024-05-29,10:26,12:25,YYZ,ATL,VY,1021,2024-05-29 10:26:00,1190.87,0,227
2022-12-12,2022-12-13,21:47,04:14,MNL,DEL,KE,1090,2022-12-12 21:47:00,4772.87,0,220
2023-11-17,2023-11-18,07:03,01:01,IAH,PVG,UX,1003,2023-11-17 09:19:00,12166.05,136,52
2020-11-29,2020-11-30,21:01,05:00,AMS,YYZ,VN,1063,2020-11-29 21:01:00,5989.44,0,365
2025-10-05,2025-10-06,21:06,14:28,ATL,HKG,SU,1073,2025-10-05 21:06:00,13497.4,0,146
2024-06-06,2024-06-06,20:47,23:14,HGH,TFU,AA,1001,2024-06-06 20:47:00,1568.64,0,255
2025-02-22,2025-02-22,09:47,20:09,MCO,MUC,NZ,1015,2025-02-22 09:47:00,7903.85,0,84
2025-04-01,2025-04-02,09:52,02:35,CAN,DFW,LA,1093,2025-04-01 09:52:00,12977.19,0,129
2022-03-15,2022-03-16,22:20,07:37,BOM,BCN,KE,1087,2022-03-15 22:20:00,7037.36,0,300
2022-12-01,2022-12-02,23:45,13:37,BOS,DXB,TK,1094,2022-12-01 23:45:00,10702.33,0,126
2025-04-11,2025-04-11,06:06,15:03,ATL,LHR,AA,1032,2025-04-11 06:06:00,6760.95,0,38
2021-04-16,2021-04-17,22:42,08:51,ICN,BNE,SA,1055,2021-04-16 22:42:00,7729.11,0,329
2023-06-05,2023-06-05,04:11,18:54,SIN,MAD,NZ,1089,2023-06-05 04:11:00,11380.81,0,294
2023-07-20,2023-07-20,09:06,20:22,CLT,GRU,MH,1066,2023-07-20 10:33:00,7464.41,87,177
2020-09-03,2020-09-04,14:17,04:23,HND,IAD,IB,1085,2020-09-03 14:17:00,10890.94,0,65
2023-09-04,2023-09-04,07:36,19:33,TFU,MAD,SK,1015,2023-09-04 07:36:00,9163.79,0,94
2024-07-24,2024-07-24,04:44,10:50,LAS,ATL,U2,1036,2024-07-24 06:50:00,2804.88,126,114
2023-05-05,2023-05-06,18:09,17:09,HKG,GRU,QR,1020,2023-05-05 18:09:00,18003.79,0,249
2024-02-22,2024-02-22,09:53,21:41,DXB,PER,AM,1017,2024-02-22 09:53:00,9041.46,0,303
2021-05-04,2021-05-04,20:41,22:44,LHR,MAD,BT,1016,2021-05-04 20:41:00,1243.18,0,261
2023-12-18,2023-12-19,23:24,02:20,IAD,MIA,TK,1000,2023-12-18 23:59:00,1486.73,35,118
2022-06-12,2022-06-12,00:24,13:50,MAD,DFW,VS,1075,2022-06-12 03:23:00,7972.12,179,115
2021-04-16,2021-04-16,02:43,05:19,PVG,TFU,MS,1022,2021-04-16 02:43:00,1692.83,0,64
2025-05-25,2025-05-26,18:45,08:16,LAX,PVG,NZ,1066,2025-05-25 18:45:00,10415.01,0,209
2023-11-11,2023-11-11,04:05,12:55,TFU,IST,JJ,1024,2023-11-11 04:05:00,6676.84,0,233
2024-02-27,2024-02-28,21:14,10:18,BNE,BOM,VS,1047,2024-02-27 21:14:00,10060.47,0,273
2020-12-06,2020-12-07,14:14,08:51,PER,CDG,CZ,1009,2020-12-06 14:31:00,14272.64,17,391
2021-09-25,2021-09-25,07:38,18:19,PEK,FCO,PK,1032,2021-09-25 07:38:00,8148.69,0,39
2021-12-14,2021-12-15,05:50,02:30,BNE,FCO,VN,1080,2021-12-14 05:50:00,16133.96,0,145
2023-10-16,2023-10-17,09:36,09:06,CLT,PER,OZ,1024,2023-10-16 09:36:00,18408.97,0,229
2020-04-24,2020-04-25,14:07,01:44,IST,CLT,FR,1021,2020-04-24 14:07:00,8896.01,0,199
2023-01-02,2023-01-02,04:38,13:08,CLT,LHR,JL,1021,2023-01-02 04:38:00,6409.67,0,144
2020-04-28,2020-04-29,06:40,00:44,IAH,HGH,QR,1034,2020-04-28 08:50:00,12322.54,130,125
2025-05-15,2025-05-15,12:49,21:55,FCO,EWR,NZ,1096,2025-05-15 12:49:00,6890.88,0,308
2022-02-08,2022-02-09,09:11,02:48,MNL,JFK,DL,1092,2022-02-08 09:11:00,13695.43,0,51
2024-01-13,2024-01-13,06:45,12:08,PER,SIN,QR,1065,2024-01-13 06:45:00,3912.36,0,74
2021-02-20,2021-02-20,11:07,15:39,BCN,CDG,AM,1041,2021-02-20 14:05:00,858.34,178,63
2024-01-21,2024-01-21,08:41,21:10,LHR,SZX,ET,1030,2024-01-21 08:41:00,9594.08,0,204
2020-03-10,2020-03-11,19:16,07:01,PVG,SYD,TG,1056,2020-03-10 20:42:00,7864.67,86,122
2023-06-15,2023-06-15,18:48,20:40,MUC,BCN,EY,1049,2023-06-15 18:48:00,1094.34,0,38
2021-11-26,2021-11-27,19:13,07:24,FCO,BOG,UA,1079,2021-11-26 19:13:00,9359.97,0,103
2023-09-11,2023-09-11,12:57,20:49,SZX,DXB,VN,1005,2023-09-11 12:57:00,5899.41,0,379
2023-11-01,2023-11-01,03:00,04:14,LAX,PHX,HG,1085,2023-11-01 03:00:00,594.75,0,54
2020-02-26,2020-02-26,04:12,10:34,YYZ,BOG,AM,1071,2020-02-26 04:37:00,4367.18,25,194
2022-07-18,2022-07-19,15:50,09:40,SYD,IAH,MU,1031,2022-07-18 15:53:00,13836.45,3,60
2023-01-10,2023-01-10,09:52,12:11,MAD,AMS,LY,1071,2023-01-10 09:52:00,1458.45,0,148
2023-05-28,2023-05-28,03:26,13:38,FRA,MIA,SA,1001,2023-05-28 03:26:00,7762.37,0,241
2021-11-12,2021-11-13,04:51,05:29,BOG,SIN,SK,1094,2021-11-12 04:51:00,19309.58,0,131
2025-07-04,2025-07-04,02:35,19:42,IAD,PVG,TG,1047,2025-07-04 04:15:00,11969.81,100,319
2025-02-25,2025-02-26,13:57,06:45,LAS,TFU,WY,1018,2025-02-25 15:49:00,11547.75,112,42
2020-09-12,2020-09-12,08:01,21:55,HND,IAH,TK,1049,2020-09-12 08:01:00,10725.14,0,34
2022-12-02,2022-12-02,05:51,07:07,MIA,MCO,FR,1086,2022-12-02 06:14:00,309.97,23,112
2020-03-13,2020-03-13,03:32,16:36,HKG,BCN,OZ,1036,2020-03-13 03:32:00,10058.56,0,165
2020-08-26,2020-08-27,21:12,20:39,MNL,GRU,QR,1028,2020-08-26 21:12:00,18369.02,0,90
2022-01-04,2022-01-05,19:34,11:38,SEA,BOM,FR,1095,2022-01-04 19:34:00,12462.31,0,81
2022-08-31,2022-09-01,22:14,09:15,IAH,BCN,OZ,1087,2022-08-31 22:14:00,8425.0,0,376
2021-11-25,2021-11-25,14:16,19:13,MCO,LAX,DL,1014,2021-11-25 14:16:00,3562.38,0,445
2023-04-18,2023-04-18,04:31,17:42,AMS,PHX,JL,1027,2023-04-18 06:21:00,8684.34,110,286
2020-01-13,2020-01-14,20:54,14:08,CLT,SZX,G3,1040,2020-01-13 20:54:00,13396.69,0,192
2022-02-28,2022-03-01,18:05,10:45,JFK,HGH,NZ,1081,2022-02-28 19:16:00,11999.04,71,74
2025-01-03,2025-01-04,12:43,00:39,CAN,FCO,UX,1095,2025-01-03 12:43:00,9155.25,0,55
2022-03-03,2022-03-04,13:48,01:21,NRT,LAS,MS,1004,2022-03-03 13:48:00,8850.38,0,47
2020-04-23,2020-04-23,21:18,23:44,PEK,TFU,TG,1046,2020-04-23 21:18:00,1549.34,0,374
2020-11-19,2020-11-20,22:39,14:39,HGH,CLT,JL,1099,2020-11-19 22:39:00,12401.11,0,40
2022-04-18,2022-04-19,16:49,10:08,SZX,ATL,VS,1033,2022-04-18 16:49:00,13465.71,0,183
2023-09-11,2023-09-12,20:52,11:27,HKG,FCO,ET,1059,2023-09-11 23:21:00,9283.58,149,279
2021-09-30,2021-09-30,05:31,16:33,HND,BNE,KL,1073,2021-09-30 07:08:00,7136.55,97,108
2025-05-01,2025-05-02,20:53,20:09,PER,IAH,KE,1009,2025-05-01 22:22:00,17032.8,89,264
2020-05-27,2020-05-28,21:22,13:25,ICN,MIA,EK,1050,2020-05-27 21:22:00,12447.21,0,155
2023-02-09,2023-02-10,13:19,01:48,NRT,LHR,LH,1013,2023-02-09 13:19:00,9590.81,0,306
2025-09-30,2025-10-01,10:41,02:21,HKG,PHX,AC,1094,2025-09-30 10:41:00,12135.65,0,111
2023-09-08,2023-09-08,02:28,18:31,ICN,MIA,NZ,1066,2023-09-08 02:28:00,12447.21,0,212
2021-04-22,2021-04-23,19:19,03:28,DEL,FRA,MS,1013,2021-04-22 19:19:00,6121.74,0,384
2022-06-12,2022-06-13,09:13,04:43,BOG,DEL,TG,1097,2022-06-12 09:13:00,15205.02,0,257
2025-03-09,2025-03-09,00:38,14:10,GRU,SFO,WY,1057,2025-03-09 00:38:00,10427.15,0,109
2020-06-11,2020-06-11,09:37,15:21,BOS,BOG,TG,1036,2020-06-11 09:37:00,4199.54,0,117
2022-12-27,2022-12-27,01:35,03:53,FCO,LHR,VY,1020,2022-12-27 01:35:00,1443.45,0,303
2021-11-11,2021-11-12,14:40,05:34,BNE,LAX,EY,1065,2021-11-11 14:40:00,11533.27,0,75
2020-10-14,2020-10-15,12:00,07:47,IAD,SZX,LH,1003,2020-10-14 14:58:00,13066.55,178,55
2023-12-22,2023-12-22,18:12,20:13,BKK,KUL,VS,1041,2023-12-22 18:12:00,1221.52,0,48
2020-10-23,2020-10-24,22:02,13:48,DXB,GRU,NZ,1009,2020-10-23 22:02:00,12217.21,0,303
2023-01-14,2023-01-14,09:04,11:14,TFU,HKG,AF,1062,2023-01-14 09:04:00,1343.3,0,45
2022-02-04,2022-02-05,19:58,01:12,KUL,PVG,KL,1058,2022-02-04 19:58:00,3797.01,0,178
2023-02-20,2023-02-20,14:04,16:18,DFW,PHX,SA,1025,2023-02-20 14:04:00,1393.22,0,82
2022-11-17,2022-11-17,03:13,20:05,HKG,IAD,SA,1063,2022-11-17 03:13:00,13100.92,0,293
2021-04-10,2021-04-10,02:29,19:48,IAH,DEL,SU,1025,2021-04-10 02:29:00,13455.71,0,104
2024-03-16,2024-03-16,14:18,16:22,ICN,NRT,IB,1084,2024-03-16 14:18:00,1258.11,0,132
2025-05-21,2025-05-21,02:00,19:27,BOS,MNL,AC,1069,2025-05-21 02:00:00,13572.19,0,65
2020-10-14,2020-10-15,14:19,07:31,DFW,MNL,U2,1066,2020-10-14 14:19:00,13372.33,0,229
2022-03-12,2022-03-12,06:16,17:07,SFO,HND,DL,1076,2022-03-12 06:16:00,8285.64,0,104
2022-12-13,2022-12-13,09:19,19:29,FCO,ORD,SV,1015,2022-12-13 09:19:00,7742.07,0,67
2022-03-07,2022-03-07,00:50,20:26,BOG,HND,FR,1058,2022-03-07 02:03:00,14310.2,73,172
2020-08-14,2020-08-15,15:50,08:55,ATL,DOH,WY,1093,2020-08-14 17:27:00,11984.58,97,198
2024-06-03,2024-06-04,07:32,00:45,CLT,BOM,LA,1032,2024-06-03 07:32:00,13374.67,0,45
2023-11-02,2023-11-03,16:32,04:38,FCO,HKG,KE,1005,2023-11-02 16:32:00,9283.58,0,264
2024-09-04,2024-09-05,13:27,06:23,LAS,TFU,G3,1023,2024-09-04 15:27:00,11547.75,120,148
2020-08-07,2020-08-08,20:07,07:30,SYD,TFU,G3,1005,2020-08-07 20:07:00,8711.06,0,394
2021-02-03,2021-02-03,00:39,14:31,LAS,ICN,BT,1087,2021-02-03 01:56:00,9669.38,77,265
2025-01-04,2025-01-04,01:22,03:53,PHX,IAH,VS,1017,2025-01-04 01:22:00,1620.86,0,318
2024-04-23,2024-04-24,18:07,09:40,JFK,PEK,WY,1006,2024-04-23 19:27:00,10977.99,80,165
2023-11-26,2023-11-27,09:22,03:53,SZX,MIA,UA,1063,2023-11-26 09:22:00,14419.26,0,382
2021-04-13,2021-04-14,18:26,07:43,IST,IAH,SU,1046,2021-04-13 18:26:00,10230.54,0,434
2022-01-09,2022-01-09,15:54,20:57,SIN,HGH,AF,1020,2022-01-09 15:54:00,3649.37,0,318
2023-10-20,2023-10-21,20:00,14:29,GRU,DEL,EK,1084,2023-10-20 20:00:00,14397.25,0,190
2020-04-23,2020-04-24,23:36,17:15,BKK,PHX,AC,1024,2020-04-23 23:36:00,13728.69,0,215
2020-10-17,2020-10-18,22:56,10:30,ICN,LHR,KE,1033,2020-10-17 22:56:00,8861.34,0,227
2020-06-10,2020-06-11,17:59,06:02,PVG,LHR,KE,1034,2020-06-10 17:59:00,9241.16,0,159
2021-10-22,2021-10-23,21:43,08:05,GRU,IAH,SK,1029,2021-10-22 21:43:00,7905.6,0,91
2020-10-26,2020-10-26,01:20,16:14,BNE,LAX,LY,1048,2020-10-26 01:20:00,11533.27,0,87
2025-04-07,2025-04-08,19:12,05:56,PEK,CDG,UL,1044,2025-04-07 19:12:00,8190.07,0,111
2022-04-21,2022-04-21,11:12,16:36,BOM,SIN,UA,1095,2022-04-21 11:12:00,3920.72,0,75
2020-03-10,2020-03-11,22:24,06:09,BNE,MNL,LH,1057,2020-03-10 22:24:00,5803.66,0,86
2025-09-21,2025-09-22,15:18,00:29,ATL,MAD,DL,1049,2025-09-21 15:18:00,6959.85,0,31
2025-09-11,2025-09-11,13:18,16:14,SZX,PEK,QR,1068,2025-09-11 13:18:00,1957.05,0,37
2024-08-20,2024-08-21,22:20,09:09,DFW,FRA,LY,1063,2024-08-20 22:20:00,8257.28,0,377
2025-07-06,2025-07-07,12:16,07:11,SFO,PER,FR,1087,2025-07-06 12:16:00,14734.08,0,394
2025-02-04,2025-02-04,05:16,15:09,MAD,BOM,PK,1079,2025-02-04 05:16:00,7517.79,0,104
2023-10-21,2023-10-21,03:47,05:39,FRA,BCN,VS,1087,2023-10-21 03:47:00,1093.56,0,370
2021-03-10,2021-03-10,05:41,23:00,ATL,SZX,AF,1019,2021-03-10 05:41:00,13465.71,0,47
2023-04-29,2023-04-30,18:23,07:20,MAD,ICN,AM,1022,2023-04-29 18:23:00,9963.4,0,63
2025-03-15,2025-03-15,00:16,02:30,PHX,DFW,MH,1039,2025-03-15 00:16:00,1393.22,0,247
2020-06-23,2020-06-24,11:51,04:31,NRT,EWR,CA,1004,2020-06-23 14:31:00,10809.15,160,32
2025-07-13,2025-07-13,09:37,17:03,KUL,DXB,QF,1069,2025-07-13 09:37:00,5549.01,0,46
2020-12-08,2020-12-08,14:23,18:28,MNL,PEK,TG,1003,2020-12-08 14:23:00,2875.7,0,64
2024-11-24,2024-11-25,19:22,14:59,SYD,CLT,WY,1077,2024-11-24 19:22:00,15297.45,0,293
2024-03-27,2024-03-28,20:29,11:32,DXB,ORD,AZ,1068,2024-03-27 20:29:00,11641.07,0,39
2022-03-04,2022-03-04,04:51,23:45,BKK,ATL,SV,1087,2022-03-04 04:51:00,14723.61,0,257
2021-11-30,2021-11-30,11:18,23:46,LHR,BKK,UA,1099,2021-11-30 11:18:00,9576.92,0,33
2023-07-17,2023-07-17,10:27,15:51,BOG,DFW,EK,1052,2023-07-17 10:27:00,3933.26,0,58
2020-04-24,2020-04-25,23:55,09:13,ICN,DOH,AF,1095,2020-04-24 23:55:00,7051.81,0,90
2025-04-12,2025-04-13,16:10,03:31,SIN,IST,AF,1041,2025-04-12 16:10:00,8680.14,0,65
2021-02-15,2021-02-15,07:23,21:02,ORD,ICN,HG,1014,2021-02-15 07:23:00,10520.7,0,447
2020-06-23,2020-06-24,21:42,07:01,FRA,CLT,LH,1057,2020-06-23 21:42:00,7058.72,0,90
2022-06-03,2022-06-03,12:46,18:06,DEL,KUL,AA,1000,2022-06-03 12:46:00,3876.28,0,163
2020-06-05,2020-06-05,16:18,22:38,BOS,PHX,IB,1096,2020-06-05 17:32:00,3692.92,74,326
2021-11-24,2021-11-24,04:54,12:03,BOG,IAH,MU,1017,2021-11-24 07:05:00,3585.12,131,280
2025-10-25,2025-10-25,11:29,12:27,LAS,LAX,QR,1069,2025-10-25 11:29:00,380.24,0,56
2025-10-04,2025-10-05,20:12,08:16,LAS,MUC,MH,1056,2025-10-04 20:12:00,9258.07,0,147
2021-03-23,2021-03-23,02:27,22:50,ATL,KUL,EK,1096,2021-03-23 02:27:00,15918.21,0,417
2020-09-29,2020-09-29,01:17,04:53,MCO,DEN,VS,1056,2020-09-29 01:17:00,2486.1,0,155
2024-08-13,2024-08-13,03:08,23:02,SIN,IAD,SK,1032,2024-08-13 03:08:00,15529.54,0,40
2022-06-05,2022-06-05,10:07,17:51,LAS,MIA,ET,1095,2022-06-05 12:59:00,3494.55,172,85
2024-02-13,2024-02-13,09:35,22:24,HND,DEN,LH,1014,2024-02-13 10:13:00,9348.53,38,420
2024-03-07,2024-03-08,21:05,09:31,CDG,SZX,EK,1067,2024-03-07 21:05:00,9554.76,0,313
2022-02-06,2022-02-07,23:18,07:57,AMS,DOH,AM,1048,2022-02-07 01:18:00,4922.88,120,73
2020-03-24,2020-03-25,17:57,02:39,BOS,FCO,UL,1001,2020-03-24 17:57:00,6568.92,0,267
2025-01-12,2025-01-12,06:42,17:33,HND,BNE,WY,1078,2025-01-12 08:08:00,7136.55,86,60
2022-06-17,2022-06-17,12:54,16:57,PHX,CLT,U2,1060,2022-06-17 12:54:00,2847.93,0,129
2020-06-21,2020-06-22,08:54,04:14,KUL,LAS,SA,1013,2020-06-21 09:56:00,14248.87,62,438
2025-07-01,2025-07-02,22:11,13:32,TFU,BOS,KL,1031,2025-07-01 22:11:00,11888.43,0,94
2023-06-22,2023-06-22,10:42,15:27,NRT,TFU,BA,1008,2023-06-22 10:42:00,3410.07,0,233
2024-08-30,2024-08-30,12:41,19:48,KUL,PVG,UX,1046,2024-08-30 14:34:00,3797.01,113,374
2021-12-18,2021-12-19,20:01,13:11,CAN,IAH,VN,1060,2021-12-18 20:01:00,13337.79,0,120
2021-03-01,2021-03-02,08:38,03:02,SYD,BOG,NZ,1090,2021-03-01 08:38:00,14326.17,0,236
2024-12-19,2024-12-20,16:09,13:51,BNE,BCN,MH,1077,2024-12-19 16:09:00,16960.01,0,240
2020-10-29,2020-10-29,03:32,15:17,PHX,MAD,TK,1095,2020-10-29 03:32:00,9002.33,0,56
2020-11-16,2020-11-17,23:23,04:15,MIA,LAS,TG,1069,2020-11-16 23:23:00,3494.55,0,60
2020-09-01,2020-09-02,23:07,08:38,DEL,AMS,JJ,1064,2020-09-02 00:11:00,6363.75,64,441
2022-06-14,2022-06-15,16:35,07:46,JFK,DEL,QR,1095,2022-06-14 16:35:00,11755.25,0,70
2024-10-27,2024-10-27,03:53,20:03,EWR,BOM,MH,1037,2024-10-27 03:53:00,12546.39,0,288
